,0,1,2,3,4
1691,2622,双地铁 双隧道旁边 中间楼层 诚心出售 随时看房,浦东,单价52987元/平米,495
1692,2623,大阳台 满五税费 精装修 前面没有遮挡,浦东,单价39780元/平米,382
1693,2624,* 精装四房，视野开阔+水景花园景观，产权清晰,浦东,单价43140元/平米,698
1694,2625,满五唯一，2楼，俩房朝南，7号线500米，业主诚意出售,浦东,单价50874元/平米,358
1695,2626,内环旁+中间楼层+婚房装修+视野采光好,浦东,单价55652元/平米,356
1696,2627,内环内，地铁口，花园小区，动静分离，拎包入住,浦东,单价67921元/平米,997
1697,2628,城中花园秀溪公寓新小区 5楼 热门小三房精装修税费低,浦东,单价49005元/平米,475
1698,2629,证大家园电梯大三房+户型正气业主诚意出售,浦东,单价75255元/平米,888
1699,2630,电梯两房，精装交付，有车位，带家电，九号线,浦东,单价58873元/平米,566
1700,2631,东旭雅苑南北两房 18年装修业主 诚意出售 景观楼层,浦东,单价48881元/平米,345
1701,2632,东港三村大两房，带阁楼带储藏室13平米，利用率高,浦东,单价22915元/平米,189
1702,2633,新上房源，边套全明，看房方便，比邻星河湾，近地铁,浦东,单价52904元/平米,215
1703,2634,昌七小区6/13号双轨400米距离3楼一梯两户精装修,浦东,单价54514元/平米,369
1704,2635,2014年次新小区，南北通户型，采光充足，视野开阔。,浦东,单价25000元/平米,205
1705,2636,临别墅前排，视野开阔，西边套2+1住房，精装诚意卖,浦东,单价61934元/平米,560
1706,2637,总价低，满五唯一，产权清晰，采光好,浦东,单价109286元/平米,419
1707,2638,中冶尚城 1室2厅 483万,浦东,单价65625元/平米,483
1708,2639,地铁口 精装修 滨江板块 满五唯一 税费少,浦东,单价85969元/平米,598
1709,2640,高区景观南北三房 看房方便 业主诚意出售,浦东,单价51124元/平米,455
1710,2641,朝南大一房，电梯高层，随时看房，可以收定金，诚心卖,浦东,单价53484元/平米,360
1711,2642,舒馨北苑    园西              环境优雅,浦东,单价44469元/平米,330
1712,2643,《2010年次新房+中环内+双南户型+房型好业主急卖》,浦东,单价57198元/平米,331
1713,2644,五莲路站 低总价一房 楼层佳 有钥匙看房随时,浦东,单价35025元/平米,165
1714,2645,小区中间位置，视野开阔，采光好,浦东,单价43197元/平米,220
1715,2646,高楼层 视野采光好 税费少 带产权车位 看房方便,浦东,单价49075元/平米,440
1716,2647,动迁税费低+钥匙房看房方便+采光无遮挡,浦东,单价40894元/平米,249
1717,2648,高得房率91%，满五唯一增阳台，小区央座，买入价高,浦东,单价46056元/平米,425
1718,2649,东上海毒家好房南北通 业主诚心卖房 看房有钥匙,浦东,单价43574元/平米,399
1719,2650,金唐公寓，一手动迁，税费少，带花园，业主诚意出,浦东,单价41223元/平米,240
1720,2651,13号线地铁口、中间楼层、中间位置、省税费、全明2房,浦东,单价70901元/平米,585
1721,2652,满五唯一   自住简装   不临街  采光好  交通便利,浦东,单价38492元/平米,150
1722,2653,售后公房，中间楼层，采光好！诚意出售！,浦东,单价123717元/平米,530
1723,2654,后排位置高楼层带车位，业主诚意，看房方便,浦东,单价74997元/平米,940
1724,2655,双南户型  房型正气  位置好 有钥匙  诚意出售,浦东,单价43348元/平米,288
1725,2656,临港新片区。两室两厅。房东诚心卖,浦东,单价20911元/平米,170
1726,2657,满五年有钥匙随时看，总价单价低。,浦东,单价37033元/平米,324
1727,2658,全明户型，前后无遮挡 ，交通便利，满五唯一,浦东,单价62625元/平米,630
1728,2659,带大花园，采光无影响，满五唯一税费少，诚意出售,浦东,单价45963元/平米,370
1729,2660,丝庐雅苑(公寓) 2室2厅 275万,浦东,单价30976元/平米,275
1730,2661,圣鑫苑 2室2厅 305万,浦东,单价39755元/平米,305
1731,2662,中金海棠湾(公寓) 3室1厅 650万,浦东,单价44227元/平米,650
1732,2663,一首动迁，配套齐全，高区景观，适合刚需客户,浦东,单价53334元/平米,420
1733,2664,全南户型大一房，景观楼层，精装修拎包入住，满五年,浦东,单价50286元/平米,299.9
1734,2665,此房满五年，买入价高，楼层好，采光好视野没有遮挡,浦东,单价94582元/平米,1440
1735,2666,界龙花苑 2室1厅 305万,浦东,单价37594元/平米,305
1736,2667,一手动迁，小区中，心位置，南北户型，有花园,浦东,单价51630元/平米,320
1737,2668,精装三房，税费少，采光视野好，看房随时，诚心出售,浦东,单价43513元/平米,440
1738,2669,中环小两房，普通住宅 满五唯一,浦东,单价52407元/平米,405
1739,2670,非电梯房 一T两户 婚装一年 全明视野开阔,浦东,单价58200元/平米,450
1740,2671,02年商品房小区，6号线地铁口，满五唯一，有露台。,浦东,单价52038元/平米,816
1741,2672,满五年不唯一，中间楼层，采光好装修好,浦东,单价86735元/平米,850
1742,2673,世茂顶楼复式，带游泳池，带450平大露台,浦东,单价222093元/平米,24000
1743,2674,好房！7号线地铁口 商品房满五年  一梯两户 诚意出售,浦东,单价49160元/平米,465
1744,2675,2005年商品房，双阳台，精装修，诚意出售,浦东,单价48658元/平米,500
1745,2676,高楼层可以看一部分江景+保养如新+看房方便,浦东,单价95711元/平米,1600
1746,2677,6/12轻轨交通便利 福 山 未用  看房方便 4楼装修好,浦东,单价67597元/平米,780
1747,2678,电梯复式，适合三代同堂，有产权车位！,浦东,单价118738元/平米,1050
1748,2679,世茂滨江花园 3室2厅 2235万,浦东,单价94304元/平米,2235
1749,2680,三开间朝南  有车位 看世纪公园景观 诚意出售价格可谈,浦东,单价82537元/平米,1320
1750,2681,中环内三房两卫6复7，满五唯一，商品房，近地铁6号线,浦东,单价52035元/平米,720
1751,2682,13年次新房 1梯1户 大平层 4开间朝南 配套齐全,浦东,单价91459元/平米,1800
1752,2683,此房得房率高 带12㎡的阳光房 看房方便 诚心出售,浦东,单价48198元/平米,500
1753,2684,高层观景房，20万精装，拎包入住，花木街道管辖，,浦东,单价48144元/平米,420
1754,2685,满五唯一税费少+采光好，少有三房户型正气+全明户型,浦东,单价48394元/平米,518
1755,2686,内环管辖，婚房装修，业主急售，双轨交通,浦东,单价50256元/平米,335
1756,2687,三林东地铁站5楼复式房 不临街带有露台 近三林印象城,浦东,单价44493元/平米,490
1757,2688,南北户型，东边套，户型全明采光好！,浦东,单价56720元/平米,425
1758,2689,近前滩，1楼带天井，双天井搭成房间了，面积很大,浦东,单价50390元/平米,375
1759,2690,大华锦绣华城(十五街区) 2室2厅 720万,浦东,单价79682元/平米,720
1760,2691,加东花园 3室2厅 569万,浦东,单价44041元/平米,569
1761,2692,福外+进才 急售大两房 小区仅总价zui低 通风采光好,浦东,单价111749元/平米,1130
1762,2693,世茂滨江花园 4室2厅 3600万,浦东,单价113971元/平米,3600
1763,2694,前排看花园 通透带双阳台 房型景观棒 业主诚意出售,浦东,单价97741元/平米,1380
1764,2695,大华锦绣华城(十九街区)(公寓) 3室2厅 870万,浦东,单价66652元/平米,870
1765,2696,装修保养好 有车位可停两部车 满五年 双卫户型好,浦东,单价97702元/平米,1020
1766,2697,《中环内+稀有全明小户型+有钥匙随时看房》,浦东,单价47184元/平米,222
1767,2698,地杰一期三房两卫，飞机户型，诚意出售，交通方便,浦东,单价69543元/平米,940
1768,2699,电梯房高楼层，动迁房，没有增值税，看房方便,浦东,单价42728元/平米,235
1769,2700,一手动迁，六楼带大阁楼，随时可看,浦东,单价25883元/平米,198
1770,2701,13号线低总价，满五年唯一税费少，房东诚意出售。,浦东,单价45996元/平米,290
1771,2702,中金海棠湾，房源满两年，含车位，大露台60平,浦东,单价44199元/平米,630
1772,2703,南北通透精装两房，业主诚意出售，坐等有缘人。,浦东,单价71053元/平米,810
1773,2704,2000年商品房满五年唯一 一梯一户 一线双阳台河景房,浦东,单价47666元/平米,440
1774,2705,永泰花苑 原始三房 小区中间位置,浦东,单价56052元/平米,540
1775,2706,万科精装三房，业主诚心出售，价格可谈,浦东,单价31578元/平米,310
1776,2707,两房价格买三房！满五唯一税费少！三房两卫生活方便,浦东,单价48231元/平米,545
1777,2708,保利B户型，拎包入住，环境幽静，,浦东,单价62767元/平米,560
1778,2709,中间楼层，前排视野好，统一精装，前滩里，总价低,浦东,单价85817元/平米,890
1779,2710,小区央座，双南两房，看房方便，全明户型,浦东,单价47959元/平米,350
1780,2711,底楼带花园+一手动迁+房型方正+产权清晰+闹中取静,浦东,单价55271元/平米,345
1781,2712,动迁 满五唯一 户型采光都比较好 近18号线沈梅东口子,浦东,单价37041元/平米,450
1782,2713,产权清晰，房东诚心出售 楼层好 精装修 看房方便,浦东,单价61648元/平米,425
1783,2714,品质小区，双轨交通7/13号线，有车位，电梯中楼层。,浦东,单价70332元/平米,760
1784,2715,云台大厦 3室2厅 780万,浦东,单价43329元/平米,780
1785,2716,满五年唯一，两房朝南，楼层好，自住装修！,浦东,单价33550元/平米,310
1786,2717,周浦镇镇上 大三房 精装修 两房朝南一房北 厅直通,浦东,单价35715元/平米,515
1787,2718,地铁6/13号线东明路站+小区中间楼层+售后公房客厅带窗,浦东,单价54812元/平米,360
1788,2719,二期位置安静 高区景观房 飞机户型 有车位 免个税,浦东,单价72320元/平米,910
1789,2720,本大区A类聚焦房源  满五唯一  有地下车位,浦东,单价51218元/平米,688
1790,2721,中间楼层，双南户型，客厅正气，通风好,浦东,单价54217元/平米,360
1791,2722,南风进出不折曲 闭卧阳台伴日落 安逸舒适佳人陪,浦东,单价69231元/平米,990
1792,2723,中间楼层，1997年竣工，双南户型，产权清晰,浦东,单价44959元/平米,276
1793,2724,河景房，价格好，楼层高采光佳，税少，居家装修，诚售,浦东,单价91264元/平米,375
1794,2725,小区位置好，楼层好，采光好，提前预约好看房,浦东,单价36098元/平米,266
1795,2726,2015年二次精装 拎包入住，高区景观视野佳 带车位,浦东,单价78849元/平米,1150
1796,2727,好房推荐！大平层，一梯一户，看房方便！价格真美丽,浦东,单价100884元/平米,1929
1797,2728,位置好，楼层佳，看房随时，业主诚心出售,浦东,单价47596元/平米,385
1798,2729,中间楼层，别墅区景观，看房方便，版式户型,浦东,单价92005元/平米,840
1799,2730,惠康苑东苑 2室1厅 195万,浦东,单价25243元/平米,195
1800,2731,东方听潮豪园 正气三房两卫 低单价 有钥匙 品质小区,浦东,单价22245元/平米,310
1801,2732,正规小区全明双南采光好房型佳得房率高地铁口精装！,浦东,单价48981元/平米,310
1802,2733,惠丰园小区 二楼，三房户型方正，精装修 地铁口300米,浦东,单价25269元/平米,235
1803,2734,邻地铁9号线+便利家乐福+迪卡隆,浦东,单价82743元/平米,1050
1804,2735,双南全明，电梯房，高楼层，得房率高,浦东,单价61300元/平米,600
1805,2736,品质小区，南北通透电梯两房、好位置好楼层、诚意出售,浦东,单价80677元/平米,830
1806,2737,青厦小区  南北户型 一梯两户 看房随时,浦东,单价37236元/平米,215
1807,2738,品赏碧云高区大2房+2房全朝南+户型方正+视野棒采光好,浦东,单价86385元/平米,1050
1808,2739,只有这套装修真漂亮，带地暖，江景房，一见钟情,浦东,单价150145元/平米,4000
1809,2740,难得低总价两房，两房朝南，诚意出售，孩子没在这上学,浦东,单价107218元/平米,1080
1810,2741,看江景无遮挡，业主从未入住过，随时看房,浦东,单价132744元/平米,1800
1811,2742,内环内近地铁，近滨江大道，配套齐全。,浦东,单价63136元/平米,745
1812,2743,二次装修 花了100多万 空调有地暖 自住随时看,浦东,单价95961元/平米,1480
1813,2744,顶复只此一套挑高客厅+车位配比高+装修棒,浦东,单价85606元/平米,2000
1814,2745,近商场 近地铁 楼层视野俱佳 一手动迁税少,浦东,单价38755元/平米,305
1815,2746,小区少有且布局合理的大平层，视野佳，南北通，省税,浦东,单价86854元/平米,2490
1816,2747,房子是中装三房，房东诚心出售，南北通，楼层佳,浦东,单价36316元/平米,345
1817,2748,大三房南北通户型好，全新装修1年保养好，可领包入住,浦东,单价91512元/平米,1380
1818,2749,格局，楼层好，视野宽阔，采光充足。,浦东,单价126737元/平米,3650
1819,2750,园西小区，南北户型，业主诚售，看房随时有钥匙，,浦东,单价38728元/平米,213
